stkcd,fixed_assets_net,total_liab,total_assets,year,net_profit,depreciation,soe,ind_code,listing_state,m2_growth,lev,npr,size,tang,ndts,total_assets_lag1,growth,ind1,is_finance
825,40754162592.84,25058253988.7,65812416581.54,2011,1812130255.41,92680485860.22,1,C6505,,17.32296597385709,.3807526799696441,.0275347776230769,24.91007435932284,.6192473200303558,1.408252282384907,63604797538.41,.0347083730876881,C,0
825,43563522427.85,25903173326.21,69466695754.06,2012,1001862845.91,107382314651.83,1,C31,,14.39164522517929,.3728862161217173,.0144222038350146,24.9641132768819,.6271137838782826,1.545810024302963,65812416581.54,.0555256798387343,C,0
825,49674352279.96,26137067541.69,75811419821.64999,2013,505829134.13,114437921398.89,1,C31,,13.5889081628378,.3447642532375558,.0066722023584308,25.05151477552477,.6552357467624442,1.509507692483675,69466695754.06,.0913347611933763,C,0
825,50354368367.72,25951478738.42,76305847106.14,2014,306237967.37,92180703662.2,1,C31,,11.01192923792956,.34009816708177,.0040132962149549,25.05801540540865,.65990183291823,1.208042465395586,75811419821.64999,.0065218048369648,C,0
825,50355851412.69,22091968284.6,72447819697.28999,2015,-3707236317.09,76703095068.94,1,C31,,13.34310844471526,.3049362751965106,-.0511711233351122,25.00613241136503,.6950637248034895,1.058735727167911,76305847106.14,-.0505600495265266,C,0
825,49457024168.28,23129470865.37,72586495033.64999,2016,1037461785.7,61978200329.16,1,C31,,11.33311636279569,.3186470273106248,.0142927659645096,25.00804472265327,.6813529726893753,.853853052147343,72447819697.28999,.0019141409215547,C,0
825,47157161939.9,27338928617.54,74496090557.44,2017,4387845634.03,75590188130.2,1,C31,,9.042748404443584,.3669847425947862,.0589003476718924,25.03401248521596,.6330152574052138,1.014686644152372,72586495033.64999,.0263078624047731,C,0
825,40998546402.43,30824707657.65,71823254060.08,2018,5335136668.89,81418856929.14,1,C31,,8.076331386414997,.4291744792273711,.0742814668968795,24.99747413326821,.5708255207726289,1.133600224532201,74496090557.44,-.035878882735452,C,0
825,37296438237.36,32251774488.23,69548212725.59,2019,2158000893.19,76061112364.64,1,C31,,8.744772290921404,.4637326140282406,.0310288475953311,24.96528605729466,.5362673859717594,1.093645823290202,71823254060.08,-.0316755536109091,C,0
825,34854945576.87,33443376672.01,68298322248.88,2020,1729450529.64,74640318946.39999,1,C31,,10.08347580099083,.4896661524150167,.0253220060565743,24.94715103878338,.5103338475849833,1.092857283878946,69548212725.59,-.017971568610132,C,0
825,32059589999.32,35539782310.76,67599372310.08,2021,6847034693.67,115712328449.98,1,C31,,8.967617464089015,.5257413064094462,.1012884359674596,24.93686453459837,.4742586935905538,1.711736729140097,68298322248.88,-.010233779041497,C,0
825,35511350401.81,37348042304.39,72859392706.2,2022,209276710.24,110628959916.86,1,C31,,11.81003437199093,.5126043591248854,.0028723367361006,25.01179729341386,.4873956408751146,1.518389816436749,67599372310.08,.0778116751142622,C,0
825,32324863380.32,35913782975.33,68238646355.65,2023,-1202872995.38,120608898631.53,1,C31,,9.698250482791909,.5262968258214346,-.0176274451446589,24.94627690340979,.4737031741785654,1.767457373098138,72859392706.2,-.0634200503040535,C,0
825,32617539003.25,34915154500.79,67532693504.04,2024,-937320987.37,114396441896.37,1,C31,,7.274370826491445,.5170111347432229,-.0138795143320313,24.93587766577416,.4829888652567771,1.693941644568441,68238646355.65,-.0103453525137453,C,0
826,2092356515.88,1691254431.48,3783610947.36,2011,366937753.39,1195756675.64,0,K0199,,17.32296597385709,.4469948033795774,.0969808361628802,22.0539446676705,.5530051966204226,.3160358430811536,2974357179.93,.2720768618142377,K,0
826,2399424841.65,3930196633.11,6329621474.76,2012,510657070.66,1537665558.69,0,N77,,14.39164522517929,.6209212744841146,.080677347404785,22.56850627269838,.3790787255158855,.2429316768501237,3783610947.36,.6729049478981102,N,0
826,3046640845.8,4400612701.62,7447253547.42,2013,688753756.36,1817578158.55,0,N77,,13.5889081628378,.5909041062721079,.0924842630876465,22.73111115001624,.4090958937278922,.244060195745541,6329621474.76,.1765717076631944,N,0
826,4273269596.04,5275663946.66,9548933542.700001,2014,942917327.1799999,2722011708.99,0,N77,,11.01192923792956,.5524872409121704,.0987458256949379,22.97969531428192,.4475127590878295,.2850592369103807,7447253547.42,.2822087339846377,N,0
826,9362077102.299999,6177484195.98,15539561298.28,2015,1003302847.75,3544971304.13,1,N77,,13.34310844471526,.3975327280741031,.0645644255002907,23.46665495100351,.6024672719258968,.2281255716351771,9548933542.700001,.6273609224309383,N,0
826,14285362198.32,8223632402.95,22508994601.27,2016,1257606787.8,4111897682.11,1,N77,,11.33311636279569,.3653487216388602,.0558712998993319,23.83718082633047,.6346512783611398,.1826779807338884,15539561298.28,.4484961427940319,N,0
826,17294900271.41,14793249028.49,32088149299.9,2017,1379456807.15,5007506820.14,1,N77,,9.042748404443584,.4610190787330979,.0429896032412907,24.19175261822994,.538980921266902,.1560547095857475,22508994601.27,.4255700829076358,N,0
826,23359506214.88,15039597635.73,38399103850.61,2018,741155239.15,7894609682.09,1,N77,,8.076331386414997,.3916653288118619,.0193013681265436,24.37129995904408,.6083346711881381,.2055935917880695,32088149299.9,.1966755543215347,N,0
826,26400819394.76,16428294694.15,42829114088.91,2019,589032981.9299999,8986338396.33,1,N77,,8.744772290921404,.383577737798781,.013753097500621,24.48048394400091,.6164222622012189,.2098184514784742,38399103850.61,.1153675423138717,N,0
826,25982186647.55,15034998620.73,41017185268.28,2020,-1497049226.38,8297128038.22,1,N77,,10.08347580099083,.3665536414161769,-.0364980974825135,24.43725696871557,.6334463585838231,.2022841885407592,42829114088.91,-.042306007471193,N,0
826,21365930992.56,11415894314.05,32781825306.61,2021,-4454259824.72,9155518359.959999,1,N77,,8.967617464089015,.3482385195844522,-.1358758941291125,24.21314009225697,.6517614804155477,.2792864117335747,41017185268.28,-.200778281293687,N,0
826,16264706118.86,10364319073.89,26629025192.75,2022,-681742951.1900001,7195323789.65,1,N77,,11.81003437199093,.389211358616003,-.0256014985999416,24.00526763049767,.610788641383997,.2702060528903248,32781825306.61,-.187689369225556,N,0
826,15362709240.22,8442504938.35,23805214178.57,2023,-1513806292.99,5726557478.4,1,N77,,9.698250482791909,.3546494005481428,-.0635913746305531,23.89317047676183,.6453505994518571,.2405589563464284,26629025192.75,-.1060425980200285,N,0
826,15825323103.09,4896544006.65,20721867109.74,2024,-2783839790.27,5280382500.1,1,N78,,7.274370826491445,.236298398243682,-.13434309637868,23.75445536175184,.7637016017563178,.2548217528920469,23805214178.57,-.129524021321585,N,0
828,1811174075.83,3177344502.19,4988518578.02,2011,439867772.21,774204224.4400001,1,F1199,,17.32296597385709,.63693147624823,.0881760316876656,22.33040482448049,.3630685237517699,.1551972218468294,4201920737.1,.1871995904099037,F,0
828,1647773566,3381554744.24,5029328310.24,2012,451466726.42,797030623.0700001,1,G54,,14.39164522517929,.6723670708382591,.0897668035512392,22.33855227540963,.3276329291617409,.1584765547015891,4988518578.02,.0081807317306207,G,0
828,1598535975.86,3646572068.06,5245108043.92,2013,505377264.4,810963237.41,1,G54,,13.5889081628378,.6952329747119349,.0963521170904803,22.38056167799528,.304767025288065,.1546132568899221,5029328310.24,.0429042847015297,G,0
828,1750397188.52,4139178582.03,5889575770.55,2014,736181429.53,1363719272.08,1,G54,,11.01192923792956,.7027974073663138,.1249973611361233,22.49644980664244,.2972025926336861,.2315479629108581,5245108043.92,.1228702480928017,G,0
828,3739059545.64,4583267148.22,8322326693.86,2015,973691993.92,1140529726.86,1,G54,,13.34310844471526,.550719446233878,.1169975692781161,22.84220770338889,.449280553766122,.1370445752509876,5889575770.55,.4130604678650422,G,0
828,3788095747.12,5125947717.82,8914043464.940001,2016,1028818454.17,1348305082.46,1,G54,,11.33311636279569,.5750418132894421,.1154154630518088,22.91089378748985,.4249581867105577,.1512562831629715,8322326693.86,.0710999210733405,G,0
828,4532688061.71,5683968167.2,10216656228.91,2017,1108510389.82,1560964005.6,1,G54,,9.042748404443584,.5563432927415249,.1085003121357119,23.04728518901987,.4436567072584751,.1527861925296998,8914043464.940001,.1461304030088401,G,0
828,4482596677.9,6567043150.73,11049639828.63,2018,1370848609.33,1764843457.34,1,G54,,8.076331386414997,.5943219193185432,.1240627414640325,23.12566366968484,.4056780806814568,.159719546040517,10216656228.91,.0815319201367382,G,0
828,4398478826.13,7402343975.19,11800822801.32,2019,1338980456.91,1797791992.52,1,G54,,8.744772290921404,.6272735469226772,.1134650082840178,23.19143509491251,.3727264530773228,.1523446307759918,11049639828.63,.0679825753907073,G,0
828,4964827451.76,9022106498.280001,13986933950.04,2020,1127680463.94,1495038626.14,1,G54,,10.08347580099083,.6450381856742948,.0806238499422366,23.36138944149321,.3549618143257051,.1068882309361105,11800822801.32,.1852507393361987,G,0
828,5369391194.81,11295606722.52,16664997917.33,2021,1190126473.81,2050815323.29,1,G54,,8.967617464089015,.6778042684766047,.0714147388264827,23.53657642373341,.3221957315233954,.1230612408992472,13986933950.04,.19146897932426,G,0
828,11893130394.11,14576098753.11,26469229147.22,2022,1027520443.51,2166085214.48,1,G54,,11.81003437199093,.5506808933512479,.03881943209585,23.9992487310092,.4493191066487521,.0895930890431157,16664997917.33,.5883127785869412,G,0
828,11464604237.47,17904901376.65,29369505614.12,2023,809390794.83,2235243226.13,1,G54,,9.698250482791909,.6096425868347559,.0275588838799135,24.10322274899245,.3903574131652442,.0889321734871602,26469229147.22,.1095716256324981,G,0
828,7409105250.22,9960265122.940001,17369370373.16,2024,1194156735.8,2015968206.47,1,G54,,7.274370826491445,.5734384671957419,.0687507209613809,23.57797416859542,.4265615328042582,.1160645528973907,29369505614.12,-.2686057675263196,G,0
828,5471825983.43,10286119179.07,15757945162.5,2025,984389876.97,1988373179.7,1,G54,,8.535829132077254,.6527576453019022,.0624694315672962,23.48061052978543,.3472423546980978,.1261822629280266,17369370373.16,-.0927739564555577,G,0
829,7318722953.52,3010266649.54,10328989603.06,2011,116808356.5,27722757135.25,1,H1199,,17.32296597385709,.2914386368099546,.0113087882734818,23.0582203033928,.7085613631900455,2.683975703396684,8561487980.84,.2064479476202667,H,0
829,6338401893.48,2948462191.75,9286864085.23,2012,-63476042.3,38872975916.96,0,F51,,14.39164522517929,.3174873848363183,-.0068350351332215,22.95186677468434,.6825126151636817,2.927312286469385,10328989603.06,-.1008932681587042,F,0
829,8589655107.89,2955536574.12,11545191682.01,2013,35327982.08,35018230521.08,0,F51,,13.5889081628378,.2559971852806385,.0030599736282464,23.16953488264752,.7440028147193616,2.913770112528959,9286864085.23,.2431743994586598,F,0
829,8279558600.21,2662263771.9,10941822372.11,2014,-68823657.91,40932345421.21,0,F51,,11.01192923792956,.2433108198398412,-.0062899630033683,23.11585819887101,.7566891801601587,2.947077599073153,11545191682.01,-.0522615238030378,F,0
829,8884178174.1,2305969390.18,11190147564.28,2015,-361279198.84,51065003752.34,1,F51,,13.34310844471526,.2060714013764099,-.0322854722660885,23.13829954633968,.79392859862359,2.701064048363138,10941822372.11,.0226950487519305,F,0
829,9178971769.379999,2610806406.7,11789778176.08,2016,190095825.84,40997485113.75,0,F51,,11.33311636279569,.221446609741734,.0161237830772491,23.19049873673685,.778553390258266,2.670104690649236,11190147564.28,.0535855857445595,F,0
829,11265279668.64,2893623283.49,14158902952.13,2017,235055897.38,46270340588.61,1,F51,,9.042748404443584,.2043677602193535,.0166012789391031,23.37360944707857,.7956322397806466,2.780522350691196,11789778176.08,.2009473580136274,F,0
829,10225051731.17,2483284288.38,12708336019.55,2018,-202050411.77,51148670987.17,1,F51,,8.076331386414997,.1954059354867399,-.0158990454343648,23.26552399458028,.8045940645132602,2.779685873250036,14158902952.13,-.1024491048130098,F,0
829,10982773628.14,2532422511.07,13515196139.21,2019,81360888.22,63987310286.16,1,F51,,8.744772290921404,.1873759348355286,.0060199561576437,23.32708052927466,.8126240651644715,2.564930469042502,12708336019.55,.0634906189463954,F,0
829,11758985708.45,2511879923.08,14270865631.53,2020,207841551.73,69408147341.56,1,F51,,10.08347580099083,.1760145451534672,.0145640465754786,23.38148592752948,.8239854548465328,2.697037705048302,13515196139.21,.0559125805157699,F,0
829,15697325479.31,2650068794.6,18347394273.91,2021,306216108.59,79078806450.08,1,F51,,8.967617464089015,.1444384284240514,.0166898963426888,23.63275339994204,.8555615715759486,3.167949534692019,14270865631.53,.2856539153009283,F,0
829,18798635020.69,2634208019.22,21432843039.91,2022,198385241.2,88027955050.74001,1,F51,,11.81003437199093,.1229052074106479,.0092561327879175,23.78819030398387,.8770947925893521,2.653020380616526,18347394273.91,.1681682270483231,F,0
829,19200810306.31,3059637406.42,22260447712.73,2023,160922949.93,108278671955.48,1,F51,,9.698250482791909,.1374472537976088,.0072290976357126,23.8260772954725,.8625527462023913,2.661112091358953,21432843039.91,.0386138540406852,F,0
829,19888757126.32,3068417807.57,22957174933.89,2024,133143240.16,95167050904.8,1,F51,,7.274370826491445,.1336583362894674,.0057996352139762,23.85689635787833,.8663416637105327,2.744143250374049,22260447712.73,.0312988862646085,F,0
830,8066720146.75,5106938678.45,13173658825.2,2011,584249591.71,10343731118.03,1,C4310,,17.32296597385709,.3876628920039203,.0443498347317439,23.30148512924341,.6123371079960797,.7851828603791827,11282465301.07,.1676223656500539,C,0
830,10620500985.57,5303613053.41,15924114038.98,2012,434561142.97,10797153856.3,1,C26,,14.39164522517929,.333055455419843,.0272895020662534,23.49110040351199,.666944544580157,.6780379636738395,13173658825.2,.2087844577027174,C,0
830,12269585949.79,5611459566.62,17881045516.41,2013,383052461.88,11755230159.92,1,C26,,13.5889081628378,.3138216700734969,.0214222631181415,23.60700707905438,.6861783299265032,.6574129096160432,15924114038.98,.1228910740427823,C,0
830,13886564170.79,5975314502.07,19861878672.86,2014,492876801.63,12236391265.72,1,C26,,11.01192923792956,.3008433693754705,.0248152156071462,23.71206808690323,.6991566306245296,.6160742126796018,17881045516.41,.1107783744877853,C,0
830,14403673540.64,7963139620.46,22366813161.1,2015,394068760.88,12464997453.91,1,C26,,13.34310844471526,.3560247748798369,.0176184581165706,23.83084414191109,.6439752251201631,.5572987695712022,19861878672.86,.1261177016282368,C,0
830,16423093830.43,8641439294.790001,25064533125.22,2016,317365099.07,11691459199.01,1,C26,,11.33311636279569,.3447676145259997,.0126619194335069,23.94471966092626,.6552323854740003,.4664542978159854,22366813161.1,.1206126212388555,C,0
830,17282725726.57,10491998415.49,27774724142.06,2017,2475716716.16,17541019060.07,1,C26,,9.042748404443584,.3777534697311967,.0891356005372869,24.04739224054375,.6222465302688033,.6315461125861254,25064533125.22,.1081285258057729,C,0
830,16801399833.43,10985144878.76,27786544712.19,2018,3829335178.3,24606913528.02,1,C26,,8.076331386414997,.3953404423811213,.1378125714428993,24.04781773731703,.6046595576188788,.8855693927724994,27774724142.06,.0004255873098699,C,0
830,18893810572.09,11316517380.94,30210327953.03,2019,2015412801.19,20682740190.74,1,C26,,8.744772290921404,.3745910139914582,.066712708459289,24.1314496880633,.6254089860085419,.6846248151591346,27786544712.19,.0872286664623213,C,0
830,17488036671.28,14385981150.16,31874017821.44,2020,1093997206.64,20478136883.16,1,C26,,10.08347580099083,.451338806132037,.0343225385882832,24.18505702650524,.548661193867963,.642471149946632,30210327953.03,.0550702352849876,C,0
830,14045423052.52,18070110580.66,32115533633.18,2021,6047031131.06,36233024976.31,1,C26,,8.967617464089015,.5626595150824758,.1882899160303082,24.19260566384008,.4373404849175243,1.128208716385022,31874017821.44,.007577200122463,C,0
830,16952118344.87,17455302111.8,34407420456.67,2022,3788487420.11,33868554405.93,1,C26,,11.81003437199093,.5073121402338729,.110106697038824,24.26153808901321,.4926878597661271,.9843386675435724,32115533633.18,.0713638094782316,C,0
830,18259569755.65,17022598923.35,35282168679,2023,1053041614.42,28969847535.66,1,C26,,9.698250482791909,.4824703117946907,.0298462836567859,24.28664353668897,.5175296882053093,.8210903303374006,34407420456.67,.0254232433213525,C,0
830,17452341636.98,18816108278.15,36268449915.13,2024,2502296635.37,33521770369.89,1,C26,,7.274370826491445,.5188010053415749,.0689937574179624,24.31421405194527,.4811989946584251,.9242680745477856,35282168679,.0279540989983712,C,0
833,409999894.49,942284593.98,1352284488.47,2011,75817596.06,1600970781.35,1,C3105,,17.32296597385709,.6968094376695235,.0560663060964202,21.02506121289788,.3031905623304765,1.183900869233047,1388827427.83,-.0263120807004057,C,0
833,380954511.95,926696718.45,1307651230.4,2012,9690432.609999999,1195309531.57,1,C22,,14.39164522517929,.7086726926158521,.0074105636003843,20.99149841100066,.2913273073841479,.9140889434290245,1352284488.47,-.0330058197447039,C,0
833,285751195.2,820570817.89,1106322013.09,2013,-108767485.79,1254760202.58,1,C22,,13.5889081628378,.7417106486005048,-.0850173953322709,20.82430684874625,.2582893513994953,1.134172680045845,1307651230.4,-.1539624730429192,C,0
833,391634280.63,848716698.5,1240350979.13,2014,-2087992.39,1262629895.76,1,C22,,11.01192923792956,.6842552735317724,-.0016833883514685,20.9386602241984,.3157447264682275,1.017961784208552,1106322013.09,.1211482411577911,C,0
833,768367705.6900001,2637234157.04,3405601862.73,2015,169209643.5,1950878326.99,1,C22,,13.34310844471526,.7743812293213685,.0496856797477665,21.94868751943896,.2256187706786315,.5728439217572356,1240350979.13,1.745675957879872,C,0
833,786974307.1,2632196412.84,3419170719.94,2016,49132276.28,2268712183.03,1,C22,,11.33311636279569,.7698347431116835,.0143696470005049,21.9526638790683,.2301652568883165,.6635270271236448,3405601862.73,.0039842758363783,C,0
833,652655402.4299999,2727909713.9,3380565116.33,2017,107278738.62,2175193974.08,1,C22,,9.042748404443584,.806938964353234,.0317339660466188,21.94130872664642,.193061035646766,.6434409334618669,3419170719.94,-.0112909260087129,C,0
833,1268804627.75,2725460776.85,3994265404.6,2018,138401675.61,3595318735.75,1,C22,,8.076331386414997,.6823434350935269,.034650094971308,22.10812552055852,.3176565649064731,.9001201401412754,3380565116.33,.181537780563814,C,0
833,1601461632.99,2773722307.66,4375183940.65,2019,67166133.65000001,4391757944.8,1,S90,,8.744772290921404,.6339670160811391,.0153516136832458,22.19921439944932,.366032983918861,1.003788184536886,3994265404.6,.0953663558789345,S,0
833,2023874730.45,2856680415.82,4880555146.27,2020,75063197.53,3877146934.87,1,S90,,10.08347580099083,.5853187455536157,.0153800531456688,22.30852480982291,.4146812544463842,.7944069513963258,4375183940.65,.1155085620342902,S,0
833,2062602954.96,3120994281.98,5183597236.94,2021,365870749.38,3454251383.8,1,S90,,8.967617464089015,.6020904285809051,.0705824030410168,22.36876509948658,.3979095714190949,.6663811299195627,4880555146.27,.0620917255492136,S,0
833,2088007554.08,3330835234.98,5418842789.06,2022,319482402.4,4107730197.24,1,S90,,11.81003437199093,.6146764843786501,.058957680603873,22.41314812204848,.3853235156213498,.7580456487006818,5183597236.94,.0453826833696809,S,0
833,2024132539.16,3420833380.83,5444965919.99,2023,105686937.42,3794869335.34,1,S90,,9.698250482791909,.628256160111335,.0194100273487468,22.41795733435674,.371743839888665,.6969500619660388,5418842789.06,.0048207951304177,S,0
833,1940127206.32,3818195051.56,5758322257.88,2024,343185734.38,3236816317.62,1,S91,,7.274370826491445,.6630742220678906,.0595982161141409,22.47391199455189,.3369257779321094,.5621110060644079,5444965919.99,.0575497335510551,S,0
833,2337293704.19,4199941119.68,6537234823.87,2025,579329655.0700001,3103470333.52,1,S91,,8.535829132077254,.6424644720340125,.0886199854645944,22.60078010320044,.3575355279659875,.4747374719029545,5758322257.88,.1352672759715894,S,0
836,1138222647.98,960095920.58,2098318568.56,2011,-42477668.6,1039417476.58,0,G8101,,17.32296597385709,.4575548894078935,-.0202436699729302,21.46440217932095,.5424451105921066,.4953573266490772,2509669547.89,-.1639064312972369,G,0
836,1351319894.86,1001540872.12,2352860766.98,2012,70950464.62,788923943.85,0,C38,,14.39164522517929,.4256694174919333,.0301549779807277,21.57889777238669,.5743305825080667,.3353041348309864,2098318568.56,.1213076995237588,C,0
836,1409426322.27,1046368008.41,2455794330.68,2013,34071197.81,814489586.29,0,C38,,13.5889081628378,.426081286750208,.0138737993586645,21.62171610214498,.5739187132497922,.3316603414686078,2352860766.98,.04374825962699,C,0
836,1423412666.45,859778853.4299999,2283191519.88,2014,-185423013.76,788393434.54,0,C38,,11.01192923792956,.3765688712242538,-.0771380563085677,21.5488400905419,.6234311287757462,.3453032422709052,2455794330.68,-.0702839031117914,C,0
836,1480773923.89,1868362594.92,3349136518.81,2015,168144819.09,1780636780.09,0,C38,,13.34310844471526,.5578639701387443,.050205424038595,21.9319683939796,.4421360298612557,.5316704082050043,2283191519.88,.4668662219742405,C,0
836,667242304.39,1933653133.97,2600895438.36,2016,84297783.59999999,1104030932.1,0,C38,,11.33311636279569,.7434566978168369,.0324110621121909,21.67912162205123,.2565433021831631,.4244810905570848,3349136518.81,-.2234131323843023,C,0
836,596232418.3,2055681831.2,2651914249.5,2017,148519672.83,1254283458.76,0,C38,,9.042748404443584,.7751690431120029,.0560047040955424,21.69854757447125,.2248309568879972,.4729728568698955,2600895438.36,.0196158639780498,C,0
836,1376756999.83,1697759292.56,3074516292.39,2018,141709043.22,2013303617.41,0,C38,,8.076331386414997,.5522037065675242,.0460914920407988,21.84641342254363,.4477962934324758,.6548358915492825,2651914249.5,.1593573559060888,C,0
836,1275701126.85,1297082959.53,2572784086.38,2019,54628160.62,869588134.79,0,C38,,8.744772290921404,.5041553880858469,.0212330917736917,21.66825445159864,.495844611914153,.3379949912600485,3074516292.39,-.1631906154642538,C,0
836,1294043401,1317616774.71,2611660175.71,2020,25894277.09,926431195.61,0,C38,,10.08347580099083,.5045131012696917,.009914872283474,21.6832519387137,.4954868987303083,.3547288442142525,2572784086.38,.0151105137565974,C,0
836,1295876699.23,1375761184.35,2671637883.58,2021,16832622.47,1275473394.76,0,C38,,8.967617464089015,.5149504701986324,.0063004880165287,21.70595756082452,.4850495298013677,.4774125275731093,2611660175.71,.022965356836172,C,0
836,1459619412.73,1341842838.58,2801462251.31,2022,21516356.39,1310944634.6,0,C38,,11.81003437199093,.478979446520308,.0076804020400199,21.75340735042229,.5210205534796919,.4679501335372216,2671637883.58,.0485935494955758,C,0
836,1397519310.4,1100282258.4,2497801568.8,2023,-210449043.71,871781607.67,0,C38,,9.698250482791909,.4405002671723841,-.0842537078760442,21.63867680946576,.559499732827616,.3490195612651582,2801462251.31,-.1083936370615039,C,0
848,721249818.4400001,776296809.48,1497546627.92,2011,258059913.79,2279552395.75,0,C0510,,17.32296597385709,.5183790574576155,.1723217888370056,21.12709402464442,.4816209425423845,1.522191264866429,1369942849.88,.0931453294209882,C,0
848,725886641.05,821466593.64,1547353234.69,2012,310937703.71,2414359146.28,0,C15,,14.39164522517929,.5308849816729625,.2009481072189014,21.15981171776046,.4691150183270374,1.560315441977085,1497546627.92,.0332588019908123,C,0
848,836619523.41,1038744378.81,1875363902.22,2013,458941720.28,3163894501.26,0,C15,,13.5889081628378,.5538895025015493,.2273163599955436,21.35206855872147,.4461104974984507,1.687082969611752,1547353234.69,.2119817635536299,C,0
848,511155321.32,1339630691.51,1850786012.83,2014,598236825.23,2864870914.84,0,C15,,11.01192923792956,.7238171686102152,.2162668618214963,21.33887625760418,.2761828313897848,1.547921204817937,1875363902.22,-.0131056641118588,C,0
848,790104351.25,1701322576.68,2491426927.93,2015,622958946.72,3266728489,0,C15,,13.34310844471526,.6828707507362227,.2228439801712467,21.63612144671059,.3171292492637774,1.311187758460233,1850786012.83,.3461453191557292,C,0
848,1089832172.37,2006498343.52,3096330515.89,2016,608374827.53,3095152763.68,0,C15,,11.33311636279569,.6480245998361251,.1964825216196697,21.85348354275432,.3519754001638749,.9996196296861863,2491426927.93,.2427940314760039,C,0
848,778433623.41,2033208447.38,2811642070.79,2017,560549967.0700001,2214064087.83,0,C15,,9.042748404443584,.7231391465161567,.1993674703097965,21.75703451644544,.2768608534838433,.7874629956749453,3096330515.89,-.09194381660453,C,0
848,886279666.13,1956572831.59,2842852497.72,2018,549227436.4299999,2604384203.23,0,C15,,8.076331386414997,.6882428241209115,.1931958963296501,21.76807378565237,.3117571758790885,.9161165432672803,2811642070.79,.0111004267770223,C,0
848,1074503014.15,2030998641.1,3105501655.25,2019,618240826.67,2565439560.87,0,C15,,8.744772290921404,.6540001798635331,.1990792133775985,21.85644110296945,.3459998201364669,.8260950550559202,2842852497.72,.0923893018510977,C,0
848,854837400.85,2238096039.96,3092933440.81,2020,584968927.36,1952356982.79,0,C15,,10.08347580099083,.7236159726003903,.189130784271518,21.85238581111938,.2763840273996097,.6312314895074828,3105501655.25,-.0040470802579522,C,0
848,1116273798.56,2392060812.5,3508334611.06,2021,752625343.08,3148757877.39,0,C15,,8.967617464089015,.6818223110643566,.21452496027812,21.97840729204431,.3181776889356434,.8975078567088678,3092933440.81,.1343065339748183,C,0
848,1019032373.8,2793705645.6,3812738019.4,2022,794501860.64,2758196670.1,0,C15,,11.81003437199093,.7327295060360947,.208380921164111,22.06161340824922,.2672704939639053,.7234162578351108,3508334611.06,.0867657855041451,C,0
848,1057327667.22,3123911358.06,4181239025.28,2023,845977994.6,3309579148.1,0,C15,,9.698250482791909,.7471257536755638,.2023271067463904,22.15387345709118,.2528742463244361,.7915307228527484,3812738019.4,.0966499675574327,C,0
848,1152488752.17,3438855446.69,4591344198.86,2024,880065353.16,3671817116.39,0,C15,,7.274370826491445,.748986636101873,.191679237069291,22.2474386719277,.2510133638981271,.7997259533061555,4181239025.28,.0980822122582519,C,0
850,3875752939.13,2471134571.11,6346887510.24,2011,395879664.46,2458968049.69,1,C1105,,17.32296597385709,.3893458907414222,.0623738271430354,22.57123037381764,.6106541092585779,.3874289635231013,6906546855.17,-.0810331641362947,C,0
850,3241568641.88,3441784183.79,6683352825.67,2012,400567250.1,2819540213.56,1,C17,,14.39164522517929,.5149786751599432,.0599350745873339,22.62288561858573,.4850213248400567,.4218751107573531,6346887510.24,.0530126483078754,C,0
850,2963442718.55,3202573413.71,6166016132.26,2013,210248203.56,2552412878.44,1,C17,,13.5889081628378,.5193910208820969,.0340979003379511,22.54231878273195,.4806089791179031,.4139484593765532,6683352825.67,-.0774067607837444,C,0
850,2717761770.87,3959945478.67,6677707249.54,2014,440170836.23,2465470262.64,1,C17,,11.01192923792956,.5930097458139969,.0659164620102688,22.62204053946263,.406990254186003,.3692090968512937,6166016132.26,.0829856922694187,C,0
850,3141670159.5,5430055574.31,8571725733.81,2015,71486851.61,2410744510.32,1,C17,,13.34310844471526,.633484521429785,.00833984355426,22.87173491845675,.366515478570215,.2812437757791466,6677707249.54,.28363305150888,C,0
850,3036120585.6,4759320063.41,7795440649.01,2016,92840582.34,2380093315.86,1,C17,,11.33311636279569,.6105261110562648,.011909600306147,22.77680486755822,.3894738889437352,.3053186372680889,8571725733.81,-.090563453487324,C,0
850,3203635756.42,4668347723.95,7871983480.37,2017,107859910.09,2645297715.11,1,C17,,9.042748404443584,.5930332216259399,.0137017449743086,22.78657589816393,.4069667783740601,.3360395409500612,7795440649.01,.0098189229841318,C,0
850,3298422927.4,4280121082.82,7578544010.22,2018,119993139.62,3124222193.91,1,C17,,8.076331386414997,.5647682558876835,.0158332708048121,22.74858693506594,.4352317441123165,.4122457017729063,7871983480.37,-.0372764336817698,C,0
850,3202522379.84,4349879176.94,7552401556.78,2019,221615104.19,2658919402.99,1,C17,,8.744772290921404,.5759597320450993,.0293436600959135,22.74513143661913,.4240402679549007,.3520627687762463,7578544010.22,-.0034495350828268,C,0
850,2758913627.99,4388303268.79,7147216896.78,2020,286383204.92,3042786346.06,1,C17,,10.08347580099083,.613987700690466,.0400691918345199,22.68998887267115,.386012299309534,.4257302373782516,7552401556.78,-.0536497770879588,C,0
